附件1,,,,,,,,,,,,,,,
广东省县级以上机关2025年考试录用公务员职位表（不含公安、法检、监狱、戒毒系统）,,,,,,,,,,,,,,,
招考单位,单位代码,招考职位,职位代码,职位简介,职位类型,录用人数,学历,学位,"研究生专业
名称及代码","本科专业
名称及代码","大专专业
名称及代码",是否要求2年以上基层工作经历,是否限应届毕业生报考,其他要求,考区
广东省交通运输厅,1990056,水运管理处一级主任科员以下,19900562541008 ,从事水路运输及相关业务工作,综合管理类职位,1,研究生,硕士以上,"轮机工程(A082402),水路交通运输硕士（专业硕士）(A084703)",,,是,否,,广州
广东省交通运输厅,1990056,港口管理处一级主任科员以下,19900562541009 ,从事港口及相关业务管理工作,综合管理类职位,1,研究生,硕士以上,"船舶与海洋结构物设计制造(A082401),轮机工程(A082402)",,,是,否,,广州
广东省交通运输厅,1990056,省公路事务中心办公室（党委办公室）一级主任科员以下,19900562541010 ,从事文秘、党务、资产管理等工作,综合管理类职位,1,研究生,硕士以上,"06法律类, 08中文传播类",,,否,否,中共党员,广州
广东省交通运输厅,1990056,省公路事务中心计划财务部一级主任科员以下,19900562541011 ,从事公路前期、计划等工作,综合管理类职位,1,研究生,硕士以上,"道路与铁道工程(A082301),交通运输规划与管理(A082303)",,,是,否,具有路桥专业技术资格（中级以上）,广州
广东省交通运输厅,1990056,省公路事务中心养护服务部一级主任科员以下,19900562541012 ,从事省管公路养护专项工程技术审查、全省公路养护信息化发展等工作,综合管理类职位,1,研究生,硕士以上,"桥梁与隧道工程(A081406),道路与铁道工程(A082301),交通运输规划与管理(A082303)",,,是,否,具有路桥专业技术资格（中级以上）,广州
广东省交通运输厅,1990056,省公路事务中心养护服务部一级主任科员以下,19900562541013 ,从事省管公路养护专项工程技术审查、全省公路养护信息化发展等工作,综合管理类职位,1,本科,学士,,"土木工程(B081101),土木、水利与交通工程(B081110)",,是,否,具有路桥专业技术资格（中级以上）,广州
广东省交通运输厅,1990056,省公路事务中心基本建设与安全监督部（农村公路部）一级主任科员以下,19900562541014 ,从事农村公路建设养护管理工作,综合管理类职位,1,研究生,硕士,"桥梁与隧道工程(A081406),道路与铁道工程(A082301)",,,是,否,具有路桥专业技术资格（高级）,广州
广东省交通运输厅,1990056,省公路事务中心人力资源部一级主任科员以下,19900562541015 ,从事人事档案、工资统计等工作,综合管理类职位,1,研究生,硕士以上,"统计学（部分）(A020208),计算数学(A070102),概率论与数理统计(A070103),应用数学(A070104),统计学(A0714),会计学(A120201),会计硕士（专业硕士）(A120206),图书情报与档案管理(A1205)",,,否,否,中共党员,广州
广东省交通运输厅,1990056,广东省琼州海峡轮渡运输管理办公室一级主任科员以下,19900562541016 ,从事党务、档案管理、公文写作等工作,综合管理类职位,1,本科以上,学士以上,"中国语言文学(A0501),公共管理(A1204),图书情报与档案管理(A1205)","中国语言文学类(B0501),公共管理类(B1204),图书情报与档案管理类(B1205)",,否,否,,湛江
广东省交通运输厅,1990056,广东省琼州海峡轮渡运输管理办公室一级主任科员以下,19900562541017 ,从事网络安全、安全生产等工作,综合管理类职位,1,研究生,硕士以上,"网络与信息安全硕士（专业硕士）(A084012),安全工程硕士（专业硕士）(A084202)",,,否,否,,湛江
广东省交通运输厅,1990056,广东省琼州海峡轮渡运输管理办公室一级主任科员以下,19900562541018 ,从事水路交通运输、智慧交通等相关工作,综合管理类职位,1,研究生,硕士以上,"船舶工程硕士（专业硕士）(A084605),水路交通运输硕士（专业硕士）(A084703)",,,否,否,,湛江
广东省水利厅,1990057,机关一级主任科员以下,19900572541001 ,从事水利行政管理、水资源综合管理等相关工作,综合管理类职位,1,研究生,硕士以上,"水文学及水资源(A081501),水利工程硕士（专业硕士）(A084402)",,,是,否,,广州
广东省水利厅,1990057,机关一级主任科员以下,19900572541002 ,从事金融、财务和审计类相关工作,综合管理类职位,1,研究生,硕士以上,"金融硕士（专业硕士）(A020212),审计硕士（专业硕士）(A020218),会计学(A120201),会计硕士（专业硕士）(A120206)",,,是,否,,广州
广东省水利厅,1990057,机关一级主任科员以下,19900572541003 ,从事水利行政管理、水利工程管理等相关工作,综合管理类职位,3,研究生,硕士以上,"水利水电工程(A081504),水利工程硕士（专业硕士）(A084402)",,,是,否,,广州
广东省水利厅,1990057,机关一级主任科员以下,19900572541004 ,从事水利数字孪生及信息化建设相关工作,综合管理类职位,1,研究生,硕士以上,"计算机应用技术(A081203),计算机技术硕士（专业硕士）(A084004),人工智能硕士（专业硕士）(A084010)",,,是,否,,广州
广东省水利厅,1990057,省水文局一级主任科员以下,19900572541005 ,从事水文水资源分析评价等工作,综合管理类职位,1,研究生,硕士以上,"水文学及水资源(A081501),水力学及河流动力学(A081502),水利水电工程(A081504),水利工程硕士（专业硕士）(A084402)",,,否,否,,广州
广东省水利厅,1990057,省水文局一级主任科员以下,19900572541006 ,从事水文水资源勘测及信息化技术研究等工作,综合管理类职位,1,研究生,硕士以上,"信息与通信工程(A0810),水文学及水资源(A081501),水利工程硕士（专业硕士）(A084402)",,,否,否,,广州
广东省水利厅,1990057,省西江流域管理局一级主任科员以下,19900572541007 ,从事财务类相关工作,综合管理类职位,1,研究生,硕士以上,"会计学(A120201),会计硕士（专业硕士）(A120206)",,,否,2025届高校毕业生,,珠海
广东省水利厅,1990057,省北江流域管理局一级主任科员以下,19900572541008 ,从事审计相关工作,综合管理类职位,1,本科以上,学士以上,审计硕士（专业硕士）(A020218),"工程审计(B120109),审计学(B120207)",,否,否,中共党员,佛山
广东省水利厅,1990057,省北江流域管理局一级主任科员以下,19900572541009 ,从事水利工程管理相关工作,综合管理类职位,1,研究生,硕士以上,"港口、海岸及近海工程(A081505),水利工程硕士（专业硕士）(A084402),土地资源管理(A120405)",,,是,否,,佛山
广东省水利厅,1990057,省北江流域管理局一级主任科员以下,19900572541010 ,从事水利监督检查相关工作,综合管理类职位,1,研究生,硕士以上,"水力学及河流动力学(A081502),水工结构工程(A081503),水利工程硕士（专业硕士）(A084402)",,,是,否,,佛山
广东省水利厅,1990057,省北江流域管理局一级主任科员以下,19900572541011 ,从事工程项目管理及政府采购等相关工作,综合管理类职位,1,本科以上,学士以上,项目管理硕士（专业硕士）(A120104),工程造价(B120105),,否,否,,佛山
广东省水利厅,1990057,省北江流域管理局一级主任科员以下,19900572541012 ,从事水闸管理相关工作,综合管理类职位,1,本科以上,学士以上,"控制理论与控制工程(A081101),控制工程硕士（专业硕士）(A084006)",电气工程及其自动化(B080601),,否,否,,佛山
广东省水利厅,1990057,省北江流域管理局一级主任科员以下,19900572541013 ,从事北江大堤管理相关工作,综合管理类职位,1,研究生,硕士以上,"大地测量学与测量工程(A081601),测绘工程硕士（专业硕士）(A084204)",,,否,否,,佛山
广东省水利厅,1990057,省北江流域管理局一级主任科员以下,19900572541014 ,从事水库调度相关工作,综合管理类职位,1,研究生,硕士以上,大气科学(A0706),,,否,2025届高校毕业生,,佛山
广东省水利厅,1990057,省北江流域管理局一级主任科员以下,19900572541015 ,从事网络与信息化管理相关工作,综合管理类职位,1,研究生,硕士以上,"计算机应用技术(A081203),计算机技术硕士（专业硕士）(A084004)",,,否,2025届高校毕业生,,佛山
广东省水利厅,1990057,省北江流域管理局一级主任科员以下,19900572541016 ,从事水利工程管理相关工作,综合管理类职位,1,研究生,硕士以上,"地图学与地理信息系统(A070503),水利水电工程(A081504),水利工程硕士（专业硕士）(A084402)",,,否,2025届高校毕业生,,佛山
广东省水利厅,1990057,省韩江流域管理局一级主任科员以下,19900572541017 ,从事流域水利综合管理相关工作,综合管理类职位,1,研究生,硕士以上,"水文学及水资源(A081501),水利水电工程(A081504),水利工程硕士（专业硕士）(A084402)",,,否,2025届高校毕业生,,汕头
广东省农业农村厅,1990058,省委农办秘书处一级主任科员以下,19900582541001 ,从事农业农村政策研究等工作,综合管理类职位,1,研究生,硕士以上,农村发展(A0909),,,是,否,中共党员,广州
广东省农业农村厅,1990058,办公室一级主任科员以下,19900582541002 ,从事农村与区域发展政策研究等工作,综合管理类职位,1,研究生,硕士以上,"农村发展(A0909),农业经济管理(A120301)",,,是,否,,广州
广东省农业农村厅,1990058,政策法规与改革处（执法监督处）一级主任科员以下,19900582541003 ,从事起草法规草案等工作,综合管理类职位,1,研究生,硕士以上,法学(A0301),,,是,否,通过法律职业资格考试,广州
广东省农业农村厅,1990058,发展规划处一级主任科员以下,19900582541004 ,从事农业经济理论研究与应用等工作,综合管理类职位,1,研究生,硕士以上,应用经济学(A0202),,,是,否,,广州
广东省农业农村厅,1990058,计划财务处一级主任科员以下,19900582541005 ,从事财政资金、专项资金管理，财政金融及政策调研等工作,综合管理类职位,1,研究生,硕士以上,"金融学（含∶保险学）(A020204),会计学(A120201)",,,是,否,,广州
广东省农业农村厅,1990058,乡村建设促进处一级主任科员以下,19900582541006 ,从事乡村风貌整体管控、基础设施规划建设、农村土地规划管理等工作,综合管理类职位,1,研究生,硕士以上,城乡规划学(A0833),,,是,否,,广州
广东省农业农村厅,1990058,乡村建设促进处一级主任科员以下,19900582541007 ,从事推进农村厕所、农村生活污水和垃圾治理等人居环境整治提升工作,综合管理类职位,1,研究生,硕士以上,环境科学与工程(A0830),,,是,否,,广州
广东省农业农村厅,1990058,乡村产业发展处一级主任科员以下,19900582541008 ,从事农业产业发展等工作,综合管理类职位,1,研究生,硕士以上,"产业经济学(A020205),农业经济管理(A120301)",,,是,否,,广州
广东省农业农村厅,1990058,农村合作经济指导处一级主任科员以下,19900582541009 ,从事农民专业合作社、农业社会化服务等工作,综合管理类职位,1,研究生,硕士以上,农业管理(A0908),,,是,否,,广州
广东省农业农村厅,1990058,监督检查处一级主任科员以下,19900582541010 ,从事重大项目监督检审和专项资金审计等工作,综合管理类职位,1,研究生,硕士以上,"应用统计硕士（专业硕士）(A020213),审计硕士（专业硕士）(A020218),法律（非法学）(A030111),农业经济管理(A120301)",,,是,否,,广州
广东省农业农村厅,1990058,帮扶处一级主任科员以下,19900582541011 ,从事帮扶项目资产运营管理等工作,综合管理类职位,1,研究生,硕士以上,农林经济管理(A1203),,,是,否,,广州
广东省农业农村厅,1990058,农村社会事业促进处一级主任科员以下,19900582541012 ,从事政策研究、高素质农民培育教育培训等工作,综合管理类职位,1,研究生,硕士以上,农林经济管理(A1203),,,是,否,,广州
广东省农业农村厅,1990058,市场与信息化处一级主任科员以下,19900582541013 ,从事重要农产品的市场营销及农业信息化、智慧农业等工作,综合管理类职位,1,研究生,硕士以上,"人工智能硕士（专业硕士）(A084010),企业管理（含：财务管理、市场营销、人力资源管理）(A120202)",,,是,否,,广州
广东省农业农村厅,1990058,农产品质量安全监管处一级主任科员以下,19900582541014 ,从事推进鳊鱼、大口黑鲈、鲫鱼、乌鳢、黄鳝、大黄鱼和牛蛙药物残留问题整治等工作,综合管理类职位,1,研究生,硕士以上,水产(A0913),,,是,否,,广州
广东省农业农村厅,1990058,种植业管理处一级主任科员以下,19900582541015 ,从事承担肥料科学使用及质量监管、粮食大豆油料生产管理和撂荒耕地复耕复种等工作,综合管理类职位,1,研究生,硕士以上,"作物栽培学与耕作学(A090101),植物营养学(A090302)",,,是,否,,广州
广东省农业农村厅,1990058,畜牧与饲料处一级主任科员以下,19900582541016 ,从事畜牧饲料行业发展监督管理等工作,综合管理类职位,1,研究生,硕士以上,畜牧学(A0910),,,是,否,,广州
广东省农业农村厅,1990058,兽医与屠宰管理处一级主任科员以下,19900582541017 ,从事兽药管理、重大动物疫病防控、动物检疫管理等工作,综合管理类职位,1,研究生,硕士以上,"基础兽医学(A091101),预防兽医学(A091102)",,,是,否,,广州
