广东省各级人民法院2025年考试录用公务员职位表,,,,,,,,,,,,,,,
招考单位,单位代码,招考职位,职位代码,职位简介,职位类型,录用人数,学历,学位,"研究生专业
名称及代码","本科专业
名称及代码","大专专业
名称及代码",是否要求2年以上基层工作经历,是否限应届毕业生报考,其他要求,考区
恩平市人民法院,3130007,四级主任科员以下,31300072549001 ,从事司法行政后勤、综合调研等工作,法院司法行政职位,1,本科以上,学士以上,"哲学(A01),法学(A0301),中国语言文学(A0501),新闻传播学(A0503),行政管理(A120401),档案学(A120503)","哲学(B01),法学类(B0301),中国语言文学类(B0501),新闻传播学类(B0503),人力资源管理(B120206),档案学(B120502)",,否,应届毕业生,,江门
恩平市人民法院,3130007,四级警长以下,31300072550001 ,从事押解、维护审判秩序、配合实施执行措施等工作,法院司法警察职位,1,本科以上,学士以上,"法学(A0301),公安学(A0306)","法学类(B0301),公安学类(B0306)",,否,否,女性,江门
鹤山市人民法院,3130008,四级法官助理以下,31300082548001 ,从事审判辅助工作,法院法官助理职位,1,研究生,硕士以上,法学(A0301),,,否,否,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",江门
鹤山市人民法院,3130008,四级法官助理以下,31300082548002 ,从事审判辅助工作,法院法官助理职位,1,研究生,硕士以上,法学(A0301),,,否,否,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",江门
广东省阳江市中级人民法院,3140001,五级法官助理,31400012548001 ,从事审判辅助工作,法院法官助理职位,1,研究生,硕士以上,法学(A0301),,,否,应届毕业生,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",阳江
广东省阳江市中级人民法院,3140001,五级法官助理,31400012548002 ,从事审判辅助工作,法院法官助理职位,1,研究生,硕士以上,法学(A0301),,,否,应届毕业生,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",阳江
江城区人民法院,3140002,五级法官助理,31400022548001 ,从事审判辅助工作,法院法官助理职位,2,本科以上,学士以上,法学(A0301),"法学(B030101),知识产权(B030102)",,否,应届毕业生,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,阳江
江城区人民法院,3140002,五级法官助理,31400022548002 ,从事审判辅助工作,法院法官助理职位,2,本科以上,学士以上,法学(A0301),"法学(B030101),知识产权(B030102)",,否,应届毕业生,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,阳江
江城区人民法院,3140002,政治部（督察室）一级科员,31400022549001 ,从事党建、组织人事以及综合材料撰写等工作,法院司法行政职位,1,本科以上,学士以上,马克思主义理论(A0305),马克思主义理论类(B0305),,否,应届毕业生,,阳江
江城区人民法院,3140002,综合办公室一级科员,31400022549002 ,从事财务相关工作,法院司法行政职位,1,本科以上,学士以上,"审计硕士（专业硕士）(A020218),会计学(A120201),会计硕士（专业硕士）(A120206)","会计学(B120203),财务管理(B120204),审计学(B120207)",,否,应届毕业生,,阳江
阳东区人民法院,3140003,五级法官助理,31400032548001 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,通过法律职业资格考试;普通高等院校毕业生（非在职）,阳江
阳春市人民法院,3140004,五级法官助理,31400042548001 ,从事审判辅助工作,法院法官助理职位,2,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,阳江
阳春市人民法院,3140004,五级法官助理,31400042548002 ,从事审判辅助工作,法院法官助理职位,2,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,阳江
阳西县人民法院,3140005,五级法官助理,31400052548001 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,阳江
阳西县人民法院,3140005,五级法官助理,31400052548002 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,阳江
阳西县人民法院,3140005,一级科员,31400052549001 ,从事新闻宣传、材料写作等工作,法院司法行政职位,1,本科以上,学士以上,"汉语言文字学(A050103),新闻学(A050301)","汉语言文学(B050101),新闻学(B050301)",,否,否,,阳江
阳西县人民法院,3140005,司法警察大队一级警员,31400052550001 ,从事押解、送达、执行辅助、安保等警务保障工作,法院司法警察职位,1,本科以上,学士以上,不限,不限,,否,否,男性,阳江
湛江市中级人民法院,3150001,审判业务部门A二级法官助理以下,31500012548001 ,从事审判辅助工作,法院法官助理职位,1,研究生,硕士以上,法学(A0301),,,否,应届毕业生,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",湛江
湛江市中级人民法院,3150001,审判业务部门A二级法官助理以下,31500012548002 ,从事审判辅助工作,法院法官助理职位,1,研究生,硕士以上,法学(A0301),,,否,应届毕业生,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",湛江
湛江市中级人民法院,3150001,审判业务部门B二级法官助理以下,31500012548003 ,从事审判辅助工作,法院法官助理职位,1,研究生,硕士以上,法学(A0301),,,否,应届毕业生,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",湛江
湛江市中级人民法院,3150001,审判业务部门B二级法官助理以下,31500012548004 ,从事审判辅助工作,法院法官助理职位,1,研究生,硕士以上,法学(A0301),,,否,应届毕业生,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",湛江
湛江市中级人民法院,3150001,审判业务部门C二级法官助理以下,31500012548005 ,从事审判辅助工作,法院法官助理职位,1,研究生,硕士以上,法学(A0301),,,否,否,"通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",湛江
湛江市中级人民法院,3150001,司法警察支队二级警长以下,31500012550001 ,从事押解、看管、值庭、审判秩序维护等警务保障工作,法院司法警察职位,1,本科以上,学士以上,"法学(A0301),公安学(A0306),体育学(A0403)","法学类(B0301),公安学类(B0306),体育学类(B0402)",,否,否,男性,湛江
湛江经济技术开发区人民法院,3150002,硇洲人民法庭法官助理二级法官助理以下,31500022548001 ,从事法官助理工作,法院法官助理职位,1,本科以上,学士以上,06法律类,06法律类,,否,否,"通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",湛江
湛江经济技术开发区人民法院,3150002,审判业务部门法官助理二级法官助理以下,31500022548002 ,从事法官助理工作,法院法官助理职位,1,本科以上,学士以上,06法律类,06法律类,,否,应届毕业生,"通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",湛江
湛江市赤坎区人民法院,3150003,民事审判庭四级法官助理,31500032548001 ,从事审判辅助工作,法院法官助理职位,1,研究生,硕士,法学(A0301),,,否,应届毕业生,"通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",湛江
湛江市赤坎区人民法院,3150003,综合办公室（司法警察大队）四级警长以下,31500032550001 ,从事警卫法庭、看管押解刑事被告人等工作；参与有关审判和执行工作,法院司法警察职位,2,本科以上,学士以上,"法学(A0301),公安学(A0306),体育学(A0403),中国语言文学(A0501)","法学类(B0301),公安学类(B0306),体育学类(B0402),中国语言文学类(B0501)",,否,2025届高校毕业生,男性,湛江
湛江市霞山区人民法院,3150004,刑事审判庭二级法官助理以下,31500042548001 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,06法律类,06法律类,,否,应届毕业生,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,湛江
湛江市霞山区人民法院,3150004,刑事审判庭二级法官助理以下,31500042548002 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,06法律类,06法律类,,否,应届毕业生,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,湛江
湛江市霞山区人民法院,3150004,民事审判庭二级法官助理以下,31500042548003 ,从事审判辅助工作,法院法官助理职位,3,本科以上,学士以上,06法律类,06法律类,,否,否,通过法律职业资格考试;普通高等院校毕业生（非在职）,湛江
湛江市霞山区人民法院,3150004,综合办公室（司法警察大队）二级警长以下,31500042550001 ,从事押解、值庭、安全保护等工作,法院司法警察职位,1,本科以上,学士以上,06法律类,06法律类,,否,应届毕业生,男性,湛江
湛江市坡头区人民法院,3150005,立案庭（诉讼服务中心）五级法官助理,31500052548001 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,06法律类,06法律类,,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,湛江
湛江市坡头区人民法院,3150005,立案庭（诉讼服务中心）五级法官助理,31500052548002 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,06法律类,06法律类,,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,湛江
湛江市坡头区人民法院,3150005,综合审判庭五级法官助理,31500052548003 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,06法律类,06法律类,,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,湛江
湛江市坡头区人民法院,3150005,综合审判庭五级法官助理,31500052548004 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,06法律类,06法律类,,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,湛江
